perturbation,external_cell_type,stage,stage_num,cell_type,devvcell_system,transfer_confidence,response_norm,source_response_norm,transfer_method,response_amplitude,recovery_cost,developmental_delay_score,fate_deflection_index,off_manifold_score,off_manifold_threshold,response_recovery_class
KO_PAX3,global_mean,Theiler stage 22,22,myeloid suppressor cell,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.7207879400511152,0.2766178452680279,-2.5954236378811966,0.7207879400511152,3.5336993537991024,reversible_response
KO_PAX3,global_mean,Theiler stage 22,22,osteoclast,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.7207879400511154,,-3.7205394076573985,0.7207879400511154,3.5336993537991024,reversible_response
KO_PAX3,global_mean,Theiler stage 22,22,plasmacytoid dendritic cell,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.7207879400511152,,-0.3734755796034688,0.7207879400511152,3.5336993537991024,reversible_response
KO_PAX3,global_mean,Theiler stage 22,22,primitive erythroid progenitor,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.7207879400511152,0.43592792528196467,-0.42911942786254587,0.7207879400511152,3.5336993537991024,reversible_response
KO_PAX3,global_mean,Theiler stage 23,23,Kupffer cell,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.6712210705712176,-0.03172489370876619,-0.32001667687850766,0.6712210705712176,3.5336993537991024,reversible_response
KO_PAX3,global_mean,Theiler stage 23,23,adipose macrophage,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.7207879400511152,,-0.4425918815508221,0.7207879400511152,3.5336993537991024,reversible_response
KO_PAX3,global_mean,Theiler stage 23,23,central nervous system macrophage,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.6775269601909736,0.2532420460836051,-1.107586162301323,0.6775269601909736,3.5336993537991024,reversible_response
KO_PAX3,global_mean,Theiler stage 23,23,conventional dendritic cell,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.7033119040669453,0.15080967846972482,-0.10114242487200431,0.7033119040669453,3.5336993537991024,reversible_response
KO_PAX3,global_mean,Theiler stage 23,23,erythroid progenitor cell,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.7207879400511152,0.4973627517707794,-3.538815040249378,0.7207879400511152,3.5336993537991024,reversible_response
KO_PAX3,global_mean,Theiler stage 23,23,granulocyte,hematopoietic,1.0,0.7207879400511154,0.7207879400511154,global_mean,0.7207879400511154,0.7207879400511152,0.09179923166422,-0.6212187810516434,0.7207879400511152,3.5336993537991024,reversible_response
