source_lineage,target_lineage,mass,source_time,target_time
ExE mesoderm,Epiblast,0.00038213233347050846,7.25,7.5
ExE mesoderm,ExE ectoderm,0.00015818719111848623,7.25,7.5
ExE mesoderm,ExE endoderm,0.0005226742941886187,7.25,7.5
ExE mesoderm,ExE mesoderm,0.00040196493500843644,7.25,7.5
ExE mesoderm,Gut,0.00233349297195673,7.25,7.5
ExE mesoderm,Haematoendothelial progenitors,0.0014483407139778137,7.25,7.5
ExE mesoderm,Intermediate mesoderm,0.0014104064321145415,7.25,7.5
ExE mesoderm,Mesenchyme,0.001779605750925839,7.25,7.5
ExE mesoderm,Mixed mesoderm,0.00018638098845258355,7.25,7.5
ExE mesoderm,Nascent mesoderm,0.000740712508559227,7.25,7.5
ExE mesoderm,Notochord,0.0004163189441896975,7.25,7.5
ExE mesoderm,PGC,0.0005567835760302842,7.25,7.5
ExE mesoderm,Paraxial mesoderm,0.00047021001228131354,7.25,7.5
ExE mesoderm,Parietal endoderm,3.1684605704103766e-14,7.25,7.5
ExE mesoderm,Pharyngeal mesoderm,0.0009333197376690805,7.25,7.5
ExE mesoderm,Primitive Streak,0.00012987342779524624,7.25,7.5
ExE mesoderm,Rostral neurectoderm,4.840948895434849e-05,7.25,7.5
ExE mesoderm,Somitic mesoderm,0.0008291446720249951,7.25,7.5
ExE mesoderm,Stripped,0.0013514321763068438,7.25,7.5
ExE mesoderm,Surface ectoderm,0.0014312174171209335,7.25,7.5
ExE mesoderm,Visceral endoderm,0.0009677958441898227,7.25,7.5
Haematoendothelial progenitors,Blood progenitors 1,0.018550552427768707,7.25,7.5
Haematoendothelial progenitors,Blood progenitors 2,0.011686027981340885,7.25,7.5
Haematoendothelial progenitors,Caudal Mesoderm,0.002367996610701084,7.25,7.5
Haematoendothelial progenitors,Caudal epiblast,0.0026427439879626036,7.25,7.5
Haematoendothelial progenitors,Caudal neurectoderm,0.0009077516151592135,7.25,7.5
Haematoendothelial progenitors,Def. endoderm,0.0007593142800033092,7.25,7.5
Haematoendothelial progenitors,Epiblast,0.0007987841381691396,7.25,7.5
Haematoendothelial progenitors,ExE ectoderm,0.0005201298044994473,7.25,7.5
Haematoendothelial progenitors,ExE endoderm,0.005303457845002413,7.25,7.5
Haematoendothelial progenitors,ExE mesoderm,0.0012861508876085281,7.25,7.5
Haematoendothelial progenitors,Gut,0.0011594356037676334,7.25,7.5
Haematoendothelial progenitors,Haematoendothelial progenitors,0.011599301360547543,7.25,7.5
Haematoendothelial progenitors,Intermediate mesoderm,0.004955385345965624,7.25,7.5
Haematoendothelial progenitors,Mesenchyme,0.00208385125733912,7.25,7.5
Haematoendothelial progenitors,Mixed mesoderm,0.0014651169767603278,7.25,7.5
Haematoendothelial progenitors,Nascent mesoderm,0.002173475921154022,7.25,7.5
Haematoendothelial progenitors,Notochord,0.0005001099780201912,7.25,7.5
Haematoendothelial progenitors,PGC,0.0032955703791230917,7.25,7.5
Haematoendothelial progenitors,Paraxial mesoderm,0.0014746992383152246,7.25,7.5
Haematoendothelial progenitors,Parietal endoderm,6.81408597082156e-14,7.25,7.5
Haematoendothelial progenitors,Pharyngeal mesoderm,0.0025226008147001266,7.25,7.5
Haematoendothelial progenitors,Primitive Streak,0.001617687987163663,7.25,7.5
Haematoendothelial progenitors,Rostral neurectoderm,0.0005231074173934758,7.25,7.5
Haematoendothelial progenitors,Somitic mesoderm,0.0005964318406768143,7.25,7.5
Haematoendothelial progenitors,Stripped,0.007473771460354328,7.25,7.5
Haematoendothelial progenitors,Surface ectoderm,0.0032828201074153185,7.25,7.5
Haematoendothelial progenitors,Visceral endoderm,0.002120395191013813,7.25,7.5
Mesenchyme,Blood progenitors 1,0.002494106302037835,7.25,7.5
Mesenchyme,Blood progenitors 2,0.0019753079395741224,7.25,7.5
Mesenchyme,Caudal Mesoderm,0.0018104678019881248,7.25,7.5
Mesenchyme,Caudal epiblast,0.001922638970427215,7.25,7.5
Mesenchyme,Caudal neurectoderm,0.00098443403840065,7.25,7.5
Mesenchyme,Def. endoderm,0.0006106023793108761,7.25,7.5
Mesenchyme,Epiblast,0.0001711560762487352,7.25,7.5
Mesenchyme,ExE ectoderm,0.00034812800004146993,7.25,7.5
Mesenchyme,ExE endoderm,0.002544438000768423,7.25,7.5
Mesenchyme,ExE mesoderm,0.004444850143045187,7.25,7.5
Mesenchyme,Gut,0.001010107807815075,7.25,7.5
Mesenchyme,Haematoendothelial progenitors,0.01426800899207592,7.25,7.5
Mesenchyme,Intermediate mesoderm,0.004328255541622639,7.25,7.5
Mesenchyme,Mesenchyme,0.0016605494311079383,7.25,7.5
Mesenchyme,Mixed mesoderm,0.00361812231130898,7.25,7.5
Mesenchyme,Nascent mesoderm,0.007704189047217369,7.25,7.5
Mesenchyme,Notochord,0.0002915450313594192,7.25,7.5
Mesenchyme,PGC,0.00799828302115202,7.25,7.5
Mesenchyme,Paraxial mesoderm,0.0008745451923459768,7.25,7.5
Mesenchyme,Parietal endoderm,3.6118802854189294e-14,7.25,7.5
Mesenchyme,Pharyngeal mesoderm,0.009315724484622478,7.25,7.5
Mesenchyme,Primitive Streak,0.0009816642850637436,7.25,7.5
Mesenchyme,Rostral neurectoderm,0.00033838683157227933,7.25,7.5
Mesenchyme,Somitic mesoderm,0.0018198989564552903,7.25,7.5
Mesenchyme,Stripped,0.0039759427309036255,7.25,7.5
Mesenchyme,Surface ectoderm,0.002662577899172902,7.25,7.5
Mesenchyme,Visceral endoderm,0.005179380066692829,7.25,7.5
Mixed mesoderm,Blood progenitors 1,0.002398311160504818,7.25,7.5
Mixed mesoderm,Blood progenitors 2,0.001216055592522025,7.25,7.5
Mixed mesoderm,Caudal Mesoderm,0.001870775711722672,7.25,7.5
Mixed mesoderm,Caudal epiblast,0.0036114193499088287,7.25,7.5
Mixed mesoderm,Caudal neurectoderm,0.0009548008092679083,7.25,7.5
Mixed mesoderm,Def. endoderm,0.0032331696711480618,7.25,7.5
Mixed mesoderm,Epiblast,0.0005461731343530118,7.25,7.5
Mixed mesoderm,ExE ectoderm,0.000324417109368369,7.25,7.5
Mixed mesoderm,ExE endoderm,0.005007385276257992,7.25,7.5
Mixed mesoderm,ExE mesoderm,0.0011218816507607698,7.25,7.5
Mixed mesoderm,Gut,0.0013432060368359089,7.25,7.5
Mixed mesoderm,Haematoendothelial progenitors,0.0025155118200927973,7.25,7.5
Mixed mesoderm,Intermediate mesoderm,0.005476414691656828,7.25,7.5
Mixed mesoderm,Mesenchyme,0.008982368744909763,7.25,7.5
Mixed mesoderm,Mixed mesoderm,0.0009384497534483671,7.25,7.5
Mixed mesoderm,Nascent mesoderm,0.013373835012316704,7.25,7.5
Mixed mesoderm,Notochord,0.0006889989017508924,7.25,7.5
Mixed mesoderm,PGC,0.001293006120249629,7.25,7.5
Mixed mesoderm,Paraxial mesoderm,0.002377985278144479,7.25,7.5
Mixed mesoderm,Parietal endoderm,7.174655021566917e-14,7.25,7.5
Mixed mesoderm,Pharyngeal mesoderm,0.017055876553058624,7.25,7.5
Mixed mesoderm,Primitive Streak,0.001291946624405682,7.25,7.5
Mixed mesoderm,Rostral neurectoderm,0.00033760032965801656,7.25,7.5
Mixed mesoderm,Somitic mesoderm,0.004003898706287146,7.25,7.5
Mixed mesoderm,Stripped,0.0034936191514134407,7.25,7.5
Mixed mesoderm,Surface ectoderm,0.003434497630223632,7.25,7.5
Mixed mesoderm,Visceral endoderm,0.004775031935423613,7.25,7.5
Nascent mesoderm,Blood progenitors 1,0.004689556080847979,7.25,7.5
Nascent mesoderm,Blood progenitors 2,0.001295055146329105,7.25,7.5
Nascent mesoderm,Caudal Mesoderm,0.0026905937120318413,7.25,7.5
Nascent mesoderm,Caudal epiblast,0.004750703927129507,7.25,7.5
Nascent mesoderm,Caudal neurectoderm,0.0010910297278314829,7.25,7.5
Nascent mesoderm,Def. endoderm,0.0015548055525869131,7.25,7.5
Nascent mesoderm,Epiblast,0.003607987891882658,7.25,7.5
Nascent mesoderm,ExE ectoderm,0.00024165571085177362,7.25,7.5
Nascent mesoderm,ExE endoderm,0.0020892026368528605,7.25,7.5
Nascent mesoderm,ExE mesoderm,0.0014771658461540937,7.25,7.5
Nascent mesoderm,Gut,0.004294134676456451,7.25,7.5
Nascent mesoderm,Haematoendothelial progenitors,0.004033721052110195,7.25,7.5
Nascent mesoderm,Intermediate mesoderm,0.005241713486611843,7.25,7.5
Nascent mesoderm,Mesenchyme,0.0012455276446416974,7.25,7.5
Nascent mesoderm,Mixed mesoderm,0.004038543440401554,7.25,7.5
Nascent mesoderm,Nascent mesoderm,0.003530851099640131,7.25,7.5
Nascent mesoderm,Notochord,0.0015104427002370358,7.25,7.5
Nascent mesoderm,PGC,0.0031419843435287476,7.25,7.5
Nascent mesoderm,Paraxial mesoderm,0.003002182813361287,7.25,7.5
Nascent mesoderm,Parietal endoderm,1.1255636722141971e-13,7.25,7.5
Nascent mesoderm,Pharyngeal mesoderm,0.005705992691218853,7.25,7.5
Nascent mesoderm,Primitive Streak,0.00800148956477642,7.25,7.5
Nascent mesoderm,Rostral neurectoderm,0.0005555268144235015,7.25,7.5
Nascent mesoderm,Somitic mesoderm,0.0025155418552458286,7.25,7.5
Nascent mesoderm,Stripped,0.0029264900367707014,7.25,7.5
Nascent mesoderm,Surface ectoderm,0.004929272923618555,7.25,7.5
Nascent mesoderm,Visceral endoderm,0.00517216045409441,7.25,7.5
Notochord,Blood progenitors 1,0.0004132321337237954,7.25,7.5
Notochord,Blood progenitors 2,0.00016527304251212627,7.25,7.5
Notochord,Caudal Mesoderm,0.0006640644278377295,7.25,7.5
Notochord,Caudal epiblast,0.0004542024980764836,7.25,7.5
Notochord,Caudal neurectoderm,0.0004186408477835357,7.25,7.5
Notochord,Def. endoderm,0.0035235602408647537,7.25,7.5
Notochord,Epiblast,0.0003413388621993363,7.25,7.5
Notochord,ExE ectoderm,0.00012829645129386336,7.25,7.5
Notochord,ExE endoderm,0.00024066520563792437,7.25,7.5
Notochord,ExE mesoderm,4.0693354094401e-05,7.25,7.5
Notochord,Gut,0.0014550266787409782,7.25,7.5
Notochord,Haematoendothelial progenitors,0.00037798233097419143,7.25,7.5
Notochord,Intermediate mesoderm,0.000713932910002768,7.25,7.5
Notochord,Mesenchyme,0.000369750865502283,7.25,7.5
Notochord,Mixed mesoderm,8.935243386076763e-06,7.25,7.5
Notochord,Nascent mesoderm,0.0005659880698658526,7.25,7.5
Notochord,Notochord,0.018985724076628685,7.25,7.5
Notochord,PGC,0.00043734541395679116,7.25,7.5
Notochord,Paraxial mesoderm,0.00020816689357161522,7.25,7.5
Notochord,Parietal endoderm,1.7643122002968838e-14,7.25,7.5
Notochord,Pharyngeal mesoderm,0.0006504466291517019,7.25,7.5
Notochord,Primitive Streak,3.5034925531363115e-05,7.25,7.5
Notochord,Rostral neurectoderm,6.800056144129485e-05,7.25,7.5
Notochord,Somitic mesoderm,0.0005095795495435596,7.25,7.5
Notochord,Stripped,0.0005204743938520551,7.25,7.5
Notochord,Surface ectoderm,0.0007692603394389153,7.25,7.5
Notochord,Visceral endoderm,0.0012677223421633244,7.25,7.5
PGC,Blood progenitors 1,0.0004683085426222533,7.25,7.5
PGC,Blood progenitors 2,0.0002763895317912102,7.25,7.5
PGC,Caudal Mesoderm,0.0024656858295202255,7.25,7.5
PGC,Caudal epiblast,0.0006000685389153659,7.25,7.5
PGC,Caudal neurectoderm,0.0004832528065890074,7.25,7.5
PGC,Def. endoderm,0.0003351327031850815,7.25,7.5
PGC,Epiblast,0.0001364015624858439,7.25,7.5
PGC,ExE ectoderm,0.00020608627528417856,7.25,7.5
PGC,ExE endoderm,0.0010336791165173054,7.25,7.5
PGC,ExE mesoderm,0.0013776272535324097,7.25,7.5
PGC,Gut,7.689889025641605e-05,7.25,7.5
PGC,Haematoendothelial progenitors,0.00029474051552824676,7.25,7.5
PGC,Intermediate mesoderm,0.002958188531920314,7.25,7.5
PGC,Mesenchyme,0.00044970132876187563,7.25,7.5
PGC,Mixed mesoderm,0.00014174115494824946,7.25,7.5
PGC,Nascent mesoderm,0.000435987749369815,7.25,7.5
PGC,Notochord,0.00047730765072628856,7.25,7.5
PGC,PGC,0.013384942896664143,7.25,7.5
PGC,Paraxial mesoderm,0.00023029449221212417,7.25,7.5
PGC,Parietal endoderm,4.026200014117971e-14,7.25,7.5
PGC,Pharyngeal mesoderm,0.002360841492190957,7.25,7.5
PGC,Primitive Streak,8.658356091473252e-05,7.25,7.5
PGC,Rostral neurectoderm,1.7805901734391227e-05,7.25,7.5
PGC,Somitic mesoderm,0.0014414266915991902,7.25,7.5
PGC,Stripped,0.00036937298136763275,7.25,7.5
PGC,Surface ectoderm,0.0015351662877947092,7.25,7.5
PGC,Visceral endoderm,0.0016896928427740932,7.25,7.5
Parietal endoderm,Blood progenitors 1,0.0018693315796554089,7.25,7.5
Parietal endoderm,Blood progenitors 2,0.0011358223855495453,7.25,7.5
Parietal endoderm,Caudal Mesoderm,0.0036552336532622576,7.25,7.5
Parietal endoderm,Caudal epiblast,0.0036979226861149073,7.25,7.5
Parietal endoderm,Caudal neurectoderm,0.0016039385227486491,7.25,7.5
Parietal endoderm,Def. endoderm,0.0017696765717118979,7.25,7.5
Parietal endoderm,Epiblast,0.00032754073617979884,7.25,7.5
Parietal endoderm,ExE ectoderm,0.0003514082345645875,7.25,7.5
Parietal endoderm,ExE endoderm,0.004267402458935976,7.25,7.5
Parietal endoderm,ExE mesoderm,0.0007505514076910913,7.25,7.5
Parietal endoderm,Gut,0.0013567720307037234,7.25,7.5
Parietal endoderm,Haematoendothelial progenitors,0.006227167323231697,7.25,7.5
Parietal endoderm,Intermediate mesoderm,0.007789528928697109,7.25,7.5
Parietal endoderm,Mesenchyme,0.0013892833376303315,7.25,7.5
Parietal endoderm,Mixed mesoderm,0.00018014555098488927,7.25,7.5
Parietal endoderm,Nascent mesoderm,0.002225099364295602,7.25,7.5
Parietal endoderm,Notochord,0.0005331839784048498,7.25,7.5
Parietal endoderm,PGC,0.0008941594860516489,7.25,7.5
Parietal endoderm,Paraxial mesoderm,0.0013553675962612033,7.25,7.5
Parietal endoderm,Parietal endoderm,0.025009915232658386,7.25,7.5
Parietal endoderm,Pharyngeal mesoderm,0.0020225923508405685,7.25,7.5
Parietal endoderm,Primitive Streak,0.0004882230132352561,7.25,7.5
Parietal endoderm,Rostral neurectoderm,0.00010239242692478001,7.25,7.5
Parietal endoderm,Somitic mesoderm,0.0013710811035707593,7.25,7.5
Parietal endoderm,Stripped,0.003679335583001375,7.25,7.5
Parietal endoderm,Surface ectoderm,0.0038019868079572916,7.25,7.5
Parietal endoderm,Visceral endoderm,0.005478295963257551,7.25,7.5
Primitive Streak,Blood progenitors 1,0.0019448681268841028,7.25,7.5
Primitive Streak,Blood progenitors 2,0.0008666097419336438,7.25,7.5
Primitive Streak,Caudal Mesoderm,0.005391282960772514,7.25,7.5
Primitive Streak,Caudal epiblast,0.008770155720412731,7.25,7.5
Primitive Streak,Caudal neurectoderm,0.001934868865646422,7.25,7.5
Primitive Streak,Def. endoderm,0.0016546128317713737,7.25,7.5
Primitive Streak,Epiblast,0.01004891749471426,7.25,7.5
Primitive Streak,ExE ectoderm,0.00026875242474488914,7.25,7.5
Primitive Streak,ExE endoderm,0.0012802310520783067,7.25,7.5
Primitive Streak,ExE mesoderm,0.002251972910016775,7.25,7.5
Primitive Streak,Gut,0.002508312463760376,7.25,7.5
Primitive Streak,Haematoendothelial progenitors,0.0014381526270881295,7.25,7.5
Primitive Streak,Intermediate mesoderm,0.003498421749100089,7.25,7.5
Primitive Streak,Mesenchyme,0.0007646929007023573,7.25,7.5
Primitive Streak,Mixed mesoderm,0.00033739712671376765,7.25,7.5
Primitive Streak,Nascent mesoderm,0.00138824840541929,7.25,7.5
Primitive Streak,Notochord,0.004828209988772869,7.25,7.5
Primitive Streak,PGC,0.0027148716617375612,7.25,7.5
Primitive Streak,Paraxial mesoderm,0.0005226723733358085,7.25,7.5
Primitive Streak,Parietal endoderm,8.236101145704666e-14,7.25,7.5
Primitive Streak,Pharyngeal mesoderm,0.0020032005850225687,7.25,7.5
Primitive Streak,Primitive Streak,0.012857290916144848,7.25,7.5
Primitive Streak,Rostral neurectoderm,0.009370820596814156,7.25,7.5
Primitive Streak,Somitic mesoderm,0.00328554748557508,7.25,7.5
Primitive Streak,Stripped,0.0031676918733865023,7.25,7.5
Primitive Streak,Surface ectoderm,0.005531443282961845,7.25,7.5
Primitive Streak,Visceral endoderm,0.0030374471098184586,7.25,7.5
Rostral neurectoderm,Blood progenitors 1,0.00033477795659564435,7.25,7.5
Rostral neurectoderm,Blood progenitors 2,0.00030769660952501,7.25,7.5
Rostral neurectoderm,Caudal Mesoderm,0.0004952091258019209,7.25,7.5
Rostral neurectoderm,Caudal epiblast,0.0005072056083008647,7.25,7.5
Rostral neurectoderm,Caudal neurectoderm,0.00038707602652721107,7.25,7.5
Rostral neurectoderm,Def. endoderm,0.00026775835431180894,7.25,7.5
Rostral neurectoderm,Epiblast,7.363613985944539e-05,7.25,7.5
Rostral neurectoderm,ExE ectoderm,0.00022846869251225144,7.25,7.5
Rostral neurectoderm,ExE endoderm,0.00023965383297763765,7.25,7.5
Rostral neurectoderm,ExE mesoderm,0.00048285044613294303,7.25,7.5
Rostral neurectoderm,Gut,0.00022667230223305523,7.25,7.5
Rostral neurectoderm,Haematoendothelial progenitors,0.0003659242356661707,7.25,7.5
Rostral neurectoderm,Intermediate mesoderm,0.0006610123673453927,7.25,7.5
Rostral neurectoderm,Mesenchyme,0.0003792059433180839,7.25,7.5
Rostral neurectoderm,Mixed mesoderm,7.002482561802026e-06,7.25,7.5
Rostral neurectoderm,Nascent mesoderm,0.0001589675957802683,7.25,7.5
Rostral neurectoderm,Notochord,0.00020782664068974555,7.25,7.5
Rostral neurectoderm,PGC,0.0005019930540584028,7.25,7.5
Rostral neurectoderm,Paraxial mesoderm,0.0001893211156129837,7.25,7.5
Rostral neurectoderm,Parietal endoderm,1.2852783073946661e-14,7.25,7.5
Rostral neurectoderm,Pharyngeal mesoderm,0.00024005987506825477,7.25,7.5
Rostral neurectoderm,Primitive Streak,0.00022537099721375853,7.25,7.5
Rostral neurectoderm,Rostral neurectoderm,4.1672767110867426e-05,7.25,7.5
Rostral neurectoderm,Somitic mesoderm,0.00015632249414920807,7.25,7.5
Rostral neurectoderm,Stripped,0.0006061845924705267,7.25,7.5
Rostral neurectoderm,Surface ectoderm,0.0006539752939715981,7.25,7.5
Rostral neurectoderm,Visceral endoderm,0.00038749322993680835,7.25,7.5
Stripped,Blood progenitors 1,0.0005703362985514104,7.25,7.5
Stripped,Blood progenitors 2,0.0004958118661306798,7.25,7.5
Stripped,Caudal Mesoderm,0.001584252924658358,7.25,7.5
Stripped,Caudal epiblast,0.001954508014023304,7.25,7.5
Stripped,Caudal neurectoderm,0.0008021621615625918,7.25,7.5
Stripped,Def. endoderm,0.0005625280900858343,7.25,7.5
Stripped,Epiblast,0.00027481658617034554,7.25,7.5
Stripped,ExE ectoderm,0.0003869284992106259,7.25,7.5
Stripped,ExE endoderm,0.002757165813818574,7.25,7.5
Stripped,ExE mesoderm,0.000532851554453373,7.25,7.5
Stripped,Gut,0.0008154105162248015,7.25,7.5
Stripped,Haematoendothelial progenitors,0.00048589531797915697,7.25,7.5
Stripped,Intermediate mesoderm,0.002075010212138295,7.25,7.5
Stripped,Mesenchyme,0.0008887433214113116,7.25,7.5
Stripped,Mixed mesoderm,2.151108128600754e-05,7.25,7.5
Stripped,Nascent mesoderm,0.0012310728197917342,7.25,7.5
Stripped,Notochord,0.0007078242488205433,7.25,7.5
Stripped,PGC,0.0006779595278203487,7.25,7.5
Stripped,Paraxial mesoderm,0.0006653573946096003,7.25,7.5
Stripped,Parietal endoderm,6.206318824749507e-14,7.25,7.5
Stripped,Pharyngeal mesoderm,0.0011570854112505913,7.25,7.5
Stripped,Primitive Streak,0.00019243397400714457,7.25,7.5
Stripped,Rostral neurectoderm,0.00016172628966160119,7.25,7.5
Stripped,Somitic mesoderm,0.000923154060728848,7.25,7.5
Stripped,Stripped,0.009068978019058704,7.25,7.5
Stripped,Surface ectoderm,0.0027693151496350765,7.25,7.5
Stripped,Visceral endoderm,0.001570495660416782,7.25,7.5
Visceral endoderm,Blood progenitors 1,2.6891926907524066e-08,7.25,7.5
Visceral endoderm,Blood progenitors 2,1.4021646066453286e-08,7.25,7.5
Visceral endoderm,Caudal Mesoderm,1.1514811326662766e-08,7.25,7.5
Visceral endoderm,Caudal epiblast,9.282174140423649e-09,7.25,7.5
Visceral endoderm,Caudal neurectoderm,1.0984650522516404e-08,7.25,7.5
Visceral endoderm,Def. endoderm,2.5977664463994188e-08,7.25,7.5
Visceral endoderm,Epiblast,2.86129231419352e-09,7.25,7.5
Visceral endoderm,ExE ectoderm,2.454546788044354e-08,7.25,7.5
Visceral endoderm,ExE endoderm,0.007524868939071894,7.25,7.5
Visceral endoderm,ExE mesoderm,6.192074408772896e-09,7.25,7.5
Visceral endoderm,Gut,5.602468718279852e-06,7.25,7.5
Visceral endoderm,Haematoendothelial progenitors,1.436582675040654e-08,7.25,7.5
Visceral endoderm,Intermediate mesoderm,2.149801048290101e-08,7.25,7.5
Visceral endoderm,Mesenchyme,1.635869750771235e-08,7.25,7.5
Visceral endoderm,Mixed mesoderm,4.013412380210468e-10,7.25,7.5
Visceral endoderm,Nascent mesoderm,1.5576649303739032e-08,7.25,7.5
Visceral endoderm,Notochord,1.5315588797193413e-08,7.25,7.5
Visceral endoderm,PGC,6.717708611603257e-09,7.25,7.5
Visceral endoderm,Paraxial mesoderm,9.965534175648827e-09,7.25,7.5
Visceral endoderm,Parietal endoderm,1.1034617288803063e-18,7.25,7.5
Visceral endoderm,Pharyngeal mesoderm,3.0653456661866585e-08,7.25,7.5
Visceral endoderm,Primitive Streak,1.2853527131539977e-09,7.25,7.5
Visceral endoderm,Rostral neurectoderm,1.0075941192511095e-09,7.25,7.5
Visceral endoderm,Somitic mesoderm,1.2305735097584147e-08,7.25,7.5
Visceral endoderm,Stripped,6.26630551892049e-08,7.25,7.5
Visceral endoderm,Surface ectoderm,3.303502182916418e-08,7.25,7.5
Visceral endoderm,Visceral endoderm,0.009135812520980835,7.25,7.5
Epiblast,Anterior Primitive Streak,0.05654694512486458,6.5,7.0
Epiblast,Def. endoderm,0.004191151820123196,6.5,7.0
Epiblast,Epiblast,0.07480455935001373,6.5,7.0
Epiblast,ExE ectoderm,0.04184909909963608,6.5,7.0
Epiblast,ExE endoderm,0.04373637214303017,6.5,7.0
Epiblast,Haematoendothelial progenitors,0.055688757449388504,6.5,7.0
Epiblast,Mesenchyme,0.005836551543325186,6.5,7.0
Epiblast,Mixed mesoderm,0.05908829718828201,6.5,7.0
Epiblast,Nascent mesoderm,0.05605779588222504,6.5,7.0
Epiblast,PGC,0.014499652199447155,6.5,7.0
Epiblast,Parietal endoderm,0.04629915952682495,6.5,7.0
Epiblast,Primitive Streak,0.0665120929479599,6.5,7.0
Epiblast,Rostral neurectoderm,0.03576556220650673,6.5,7.0
Epiblast,Stripped,0.04084725305438042,6.5,7.0
Epiblast,Surface ectoderm,0.024706322699785233,6.5,7.0
Epiblast,Visceral endoderm,0.05778093636035919,6.5,7.0
ExE ectoderm,Anterior Primitive Streak,0.0002588277275208384,6.5,7.0
ExE ectoderm,Def. endoderm,7.404640928143635e-05,6.5,7.0
ExE ectoderm,Epiblast,0.00024343255790881813,6.5,7.0
ExE ectoderm,ExE ectoderm,0.011547856964170933,6.5,7.0
ExE ectoderm,ExE endoderm,0.003980926238000393,6.5,7.0
ExE ectoderm,Haematoendothelial progenitors,0.005013131536543369,6.5,7.0
ExE ectoderm,Mesenchyme,9.873895032797009e-05,6.5,7.0
ExE ectoderm,Mixed mesoderm,0.002073945477604866,6.5,7.0
ExE ectoderm,Nascent mesoderm,0.0005053566419519484,6.5,7.0
ExE ectoderm,PGC,0.0007621889817528427,6.5,7.0
ExE ectoderm,Parietal endoderm,0.009067436680197716,6.5,7.0
ExE ectoderm,Primitive Streak,0.0009988787351176143,6.5,7.0
ExE ectoderm,Rostral neurectoderm,0.0006886555347591639,6.5,7.0
ExE ectoderm,Stripped,0.006680333521217108,6.5,7.0
ExE ectoderm,Surface ectoderm,0.0011015136260539293,6.5,7.0
ExE ectoderm,Visceral endoderm,0.009536312893033028,6.5,7.0
Primitive Streak,Anterior Primitive Streak,0.01706584542989731,6.5,7.0
Primitive Streak,Def. endoderm,0.0038801515474915504,6.5,7.0
Primitive Streak,Epiblast,0.006713040638715029,6.5,7.0
Primitive Streak,ExE ectoderm,0.020359300076961517,6.5,7.0
Primitive Streak,ExE endoderm,0.005315590649843216,6.5,7.0
Primitive Streak,Haematoendothelial progenitors,0.013735623098909855,6.5,7.0
Primitive Streak,Mesenchyme,0.0016519525088369846,6.5,7.0
Primitive Streak,Mixed mesoderm,0.016825487837195396,6.5,7.0
Primitive Streak,Nascent mesoderm,0.023685868829488754,6.5,7.0
Primitive Streak,PGC,0.0065076714381575584,6.5,7.0
Primitive Streak,Parietal endoderm,0.009443790651857853,6.5,7.0
Primitive Streak,Primitive Streak,0.013513284735381603,6.5,7.0
Primitive Streak,Rostral neurectoderm,0.003781539388000965,6.5,7.0
Primitive Streak,Stripped,0.006445165723562241,6.5,7.0
Primitive Streak,Surface ectoderm,0.00411461666226387,6.5,7.0
Primitive Streak,Visceral endoderm,0.004855816718190908,6.5,7.0
Stripped,Anterior Primitive Streak,0.0011300398036837578,6.5,7.0
Stripped,Def. endoderm,0.0001873821165645495,6.5,7.0
Stripped,Epiblast,0.0015711369924247265,6.5,7.0
Stripped,ExE ectoderm,0.00957570131868124,6.5,7.0
Stripped,ExE endoderm,0.005303308367729187,6.5,7.0
Stripped,Haematoendothelial progenitors,0.008898204192519188,6.5,7.0
Stripped,Mesenchyme,0.0007461098721250892,6.5,7.0
Stripped,Mixed mesoderm,0.005342713091522455,6.5,7.0
Stripped,Nascent mesoderm,0.003088671248406172,6.5,7.0
Stripped,PGC,0.00322867464274168,6.5,7.0
Stripped,Parietal endoderm,0.018518732860684395,6.5,7.0
Stripped,Primitive Streak,0.002311631105840206,6.5,7.0
Stripped,Rostral neurectoderm,0.0014317084569483995,6.5,7.0
Stripped,Stripped,0.029358970001339912,6.5,7.0
Stripped,Surface ectoderm,0.003409313503652811,6.5,7.0
Stripped,Visceral endoderm,0.011160862632095814,6.5,7.0
Allantois,Allantois,0.010240212082862854,7.75,8.0
Allantois,Blood progenitors 1,0.0006752883782610297,7.75,8.0
Allantois,Blood progenitors 2,0.0006608832627534866,7.75,8.0
Allantois,Cardiomyocytes,0.0006417550030164421,7.75,8.0
Allantois,Caudal Mesoderm,0.0005671103135682642,7.75,8.0
Allantois,Caudal epiblast,0.0006765316356904805,7.75,8.0
Allantois,Caudal neurectoderm,0.0005943813594058156,7.75,8.0
Allantois,Def. endoderm,0.0001412212150171399,7.75,8.0
Allantois,Endothelium,0.0010543926618993282,7.75,8.0
Allantois,Erythroid1,0.00033741683000698686,7.75,8.0
Allantois,ExE ectoderm,0.0018317571375519037,7.75,8.0
Allantois,ExE endoderm,6.189931445987895e-05,7.75,8.0
Allantois,ExE mesoderm,0.0010806932114064693,7.75,8.0
Allantois,Gut,0.0007156299543567002,7.75,8.0
Allantois,Haematoendothelial progenitors,0.00174299709033221,7.75,8.0
Allantois,Intermediate mesoderm,0.0008143385639414191,7.75,8.0
Allantois,Mesenchyme,0.005319362040609121,7.75,8.0
Allantois,Notochord,0.0001563010737299919,7.75,8.0
Allantois,PGC,0.0009293820476159453,7.75,8.0
Allantois,Paraxial mesoderm,0.0001854521397035569,7.75,8.0
Allantois,Pharyngeal mesoderm,0.0004816692089661956,7.75,8.0
