tf_name,devvcell_system,stage,stage_num,target_stage,n_cells,stimulus_mode,stimulus_response_norm,fate_displacement_from_baseline,cell_level_feedback_cost_proxy,cell_level_recovery_probability_proxy,alignment_with_normal_transition,transition_norm,stimulus_strength,grn_evidence_scale,temporal_sensitivity_norm,stage_vulnerability_score,devvcell_priority_score,response_amplitude_proxy,feedback_cost,matched_global_grn_targets,matched_system_targets,gene_delta_norm,mapped_systems,stimulus_response_rank
Rfx4,mesoderm_muscle,Theiler stage 12,12,Theiler stage 13,200,tf_knockdown_zero_shot_grn_projection,1.6999129056930542,1.699912667274475,1.3442871243537664,0.004620979897210119,0.009530006907880306,2.6448192596435547,1.699912643246928,1.0655519027265152,0.6264370300506708,0.6011733524950248,0.7101176189887484,0.6799596678627393,0.790797646074521,10,0,0.3198489546775818,cardiac muscle cell;muscle precursor cell;myoblast;myotube,11
Eya1,neural,Theiler stage 12,12,Theiler stage 13,200,tf_knockdown_zero_shot_grn_projection,1.6832976341247559,1.6832975149154663,1.6262488852994987,0.0014959474288385847,0.10107989609241486,2.418262481689453,1.6832975380113055,1.0290667607270498,0.895237171865654,0.6011733524950248,0.6874957220103752,0.5933461425649844,0.9661089354201344,10,8,0.2799116373062134,neural cell,12
Zbtb16,erythroid,Theiler stage 12,12,Theiler stage 13,200,tf_knockdown_zero_shot_grn_projection,1.6706422567367554,1.670642375946045,1.6706422567367554,0.0012525559855691504,-0.0804053246974945,3.422847032546997,1.6706421150791388,1.117692330481734,0.3895396203930418,0.6011733524950248,0.532417423355394,0.5690301081885955,1.0,10,26,0.3815438151359558,erythroid progenitor cell;hematopoietic stem cell;primitive erythroid progenitor,13
Prox1,erythroid,Theiler stage 12,12,Theiler stage 13,200,tf_knockdown_zero_shot_grn_projection,1.6682748794555664,1.6682748794555664,1.6682748794555664,0.0012644734129429599,0.059475090354681015,3.3745274543762207,1.6682747801989501,0.9902511077092178,0.6493111747932797,0.6011733524950248,0.6226286711254221,0.4774764150577774,1.0,10,0,0.24034614861011505,erythroid progenitor cell;hematopoietic stem cell;primitive erythroid progenitor,14
Glis3,erythroid,Theiler stage 12,12,Theiler stage 13,200,tf_knockdown_zero_shot_grn_projection,1.5472095012664795,1.54720938205719,1.5472095012664795,0.0020522100259865324,-0.065048947930336,3.5172348022460938,1.5472094081180738,1.0510050542118452,0.36292808299894047,0.6011733524950248,0.5658900407020623,0.5544339379778265,1.0,10,0,0.3036065697669983,erythroid progenitor cell;hematopoietic stem cell;primitive erythroid progenitor,15
Rfx4,neural,Theiler stage 12,12,Theiler stage 13,200,tf_knockdown_zero_shot_grn_projection,1.5314635038375854,1.5314632654190063,1.2110777338838006,0.007873040618837554,-0.06712866574525833,2.3827362060546875,1.5314632133843673,1.0655519027265152,0.6264370300506708,0.6011733524950248,0.7101176189887484,0.6799596678627393,0.790797646074521,10,0,0.3198489546775818,neural cell,16
Nrg1,mesoderm_muscle,Theiler stage 12,12,Theiler stage 13,200,tf_knockdown_zero_shot_grn_projection,1.4894790649414062,1.4894790649414062,1.4894790649414062,0.00258529344325131,0.014492153190076351,2.512263298034668,1.4894792308596165,1.2005800389981927,0.3895396203930418,0.6011733524950248,0.562445635633383,0.6958264708898145,1.0,10,13,0.49081239104270935,cardiac muscle cell;muscle precursor cell;myoblast;myotube,17
Satb1,erythroid,Theiler stage 12,12,Theiler stage 13,200,tf_knockdown_zero_shot_grn_projection,1.376732587814331,1.376732587814331,1.1023785773249377,0.012161083420897452,-0.07379823178052902,3.434821605682373,1.3767326948561969,1.0334650311687055,0.2396488468089561,0.6011733524950248,0.5203752443922943,0.6142587271495793,0.8007209149273125,10,23,0.2845849394798279,erythroid progenitor cell;hematopoietic stem cell;primitive erythroid progenitor,18
Eya4,mesoderm_muscle,Theiler stage 12,12,Theiler stage 13,200,tf_knockdown_zero_shot_grn_projection,1.3696060180664062,1.3696058988571167,1.3696060180664062,0.004175905440295267,-0.08214202523231506,2.5761168003082275,1.3696058490827108,1.0794155048256484,0.3895396203930418,0.6011733524950248,0.5801603409284204,0.6929618611863627,1.0,10,23,0.33572232723236084,cardiac muscle cell;muscle precursor cell;myoblast;myotube,19
Satb2,erythroid,Theiler stage 12,12,Theiler stage 13,200,tf_knockdown_zero_shot_grn_projection,1.3693982362747192,1.3693984746932983,1.2031597587401568,0.008126385559047884,-0.05033004283905029,3.3988096714019775,1.3693982068231736,1.0336807124260985,0.011343439613128253,0.6011733524950248,0.8485568526711808,1.0,0.8786047234975314,10,17,0.28481510281562805,erythroid progenitor cell;hematopoietic stem cell;primitive erythroid progenitor,20
Pax3,mesoderm_muscle,Theiler stage 12,12,Theiler stage 13,200,tf_knockdown_zero_shot_grn_projection,1.3669461011886597,1.3669458627700806,1.3669461011886597,0.004220572887760602,0.13264423608779907,2.576205253601074,1.366945994759677,1.21964432183096,0.3895396203930418,0.6011733524950248,0.5626863715216118,0.5653866848062744,1.0,10,19,0.5178879499435425,cardiac muscle cell;muscle precursor cell;myoblast;myotube,21
Nrg1,neural,Theiler stage 12,12,Theiler stage 13,200,tf_knockdown_zero_shot_grn_projection,1.357513427734375,1.357513427734375,1.357513427734375,0.004382860388806267,0.02499358542263508,2.289680004119873,1.3575132885629768,1.2005800389981927,0.3895396203930418,0.6011733524950248,0.562445635633383,0.6958264708898145,1.0,10,4,0.49081239104270935,neural cell,22
Zbtb16,mesoderm_muscle,Theiler stage 12,12,Theiler stage 13,200,tf_knockdown_zero_shot_grn_projection,1.2970255613327026,1.2970257997512817,1.2970255613327026,0.0055825911569354035,0.2216053456068039,2.6573734283447266,1.2970255236855899,1.117692330481734,0.3895396203930418,0.6011733524950248,0.532417423355394,0.5690301081885955,1.0,10,25,0.3815438151359558,cardiac muscle cell;muscle precursor cell;myoblast;myotube,23
Prox1,mesoderm_muscle,Theiler stage 12,12,Theiler stage 13,200,tf_knockdown_zero_shot_grn_projection,1.2504292726516724,1.2504295110702515,1.2504292726516724,0.006726387260984049,-0.04701855406165123,2.529324531555176,1.2504293961099258,0.9902511077092178,0.6493111747932797,0.6011733524950248,0.6226286711254221,0.4774764150577774,1.0,10,0,0.24034614861011505,cardiac muscle cell;muscle precursor cell;myoblast;myotube,24
Pax3,neural,Theiler stage 12,12,Theiler stage 13,200,tf_knockdown_zero_shot_grn_projection,1.2497538328170776,1.249753713607788,1.2497538328170776,0.006744584912347736,-0.003949690610170364,2.355339527130127,1.249753655462515,1.21964432183096,0.3895396203930418,0.6011733524950248,0.5626863715216118,0.5653866848062744,1.0,10,6,0.5178879499435425,neural cell,25
Eya4,neural,Theiler stage 12,12,Theiler stage 13,200,tf_knockdown_zero_shot_grn_projection,1.2184388637542725,1.2184388637542725,1.2184388637542725,0.007644602352486835,-0.046385228633880615,2.2917838096618652,1.2184387408872115,1.0794155048256484,0.3895396203930418,0.6011733524950248,0.5801603409284204,0.6929618611863627,1.0,10,5,0.33572232723236084,neural cell,26
Otx2,mesoderm_muscle,Theiler stage 12,12,Theiler stage 13,200,tf_knockdown_zero_shot_grn_projection,1.1922146081924438,1.1922144889831543,1.1922146081924438,0.008490066611859822,0.0465526320040226,2.4718017578125,1.1922146652155106,1.225851346707394,0.28687724673561055,0.6011733524950248,0.5197067146592651,0.5741734665562692,1.0,10,0,0.5268601775169373,cardiac muscle cell;muscle precursor cell;myoblast;myotube,27
Prox1,neural,Theiler stage 12,12,Theiler stage 13,200,tf_knockdown_zero_shot_grn_projection,1.1622018814086914,1.1622016429901123,1.1622018814086914,0.009573010696714922,0.07257313281297684,2.350860595703125,1.1622016701890967,0.9902511077092178,0.6493111747932797,0.6011733524950248,0.6226286711254221,0.4774764150577774,1.0,10,0,0.24034614861011505,neural cell,28
Zbtb16,neural,Theiler stage 12,12,Theiler stage 13,200,tf_knockdown_zero_shot_grn_projection,1.106674075126648,1.1066738367080688,1.106674075126648,0.011953916657880941,0.07888024300336838,2.2673768997192383,1.106673860505485,1.117692330481734,0.3895396203930418,0.6011733524950248,0.532417423355394,0.5690301081885955,1.0,10,7,0.3815438151359558,neural cell,29
Otx2,neural,Theiler stage 12,12,Theiler stage 13,200,tf_knockdown_zero_shot_grn_projection,1.0920724868774414,1.0920723676681519,1.0920724868774414,0.012672893361873647,-0.13557952642440796,2.264178514480591,1.0920725422650956,1.225851346707394,0.28687724673561055,0.6011733524950248,0.5197067146592651,0.5741734665562692,1.0,10,0,0.5268601775169373,neural cell,30
