dataset_id,sampling_strategy,model,outcome,control,control_effect,control_p,negative_control_clean
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,teacher_bias_only,clone_branch_count,clone_label_shuffle,-0.11873125841543762,0.1264548081776283,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,teacher_bias_only,clone_branch_count,time_label_shuffle,-0.12035746648991476,0.12130564396995595,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,teacher_bias_only,clone_branch_count,exposure_shuffle,-0.007525729589108167,0.9231038126355559,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,teacher_bias_only,clone_branch_count,teacher_velocity_shuffle,-0.14059020528320135,0.0699566519031207,False
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,teacher_bias_only,clone_fate_diversification_index,outcome_label_shuffle,-0.03605664680687958,0.6436473177393769,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,teacher_bias_only,clone_fate_diversification_index,clone_label_shuffle,0.029217538404772887,0.7077958880252058,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,teacher_bias_only,clone_fate_diversification_index,time_label_shuffle,-0.13677313355283138,0.07798228721099328,False
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,teacher_bias_only,clone_fate_diversification_index,exposure_shuffle,-0.07942219545960372,0.30760293305731595,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,teacher_bias_only,clone_fate_diversification_index,teacher_velocity_shuffle,-0.03175171265416645,0.6837557994712345,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,teacher_bias_only,clone_transition_entropy,outcome_label_shuffle,-0.013911770510494088,0.8583789963176844,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,teacher_bias_only,clone_transition_entropy,clone_label_shuffle,-0.06289812508740363,0.4193682088003362,False
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,teacher_bias_only,clone_transition_entropy,time_label_shuffle,-0.14487890406660134,0.06175455532849051,False
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,teacher_bias_only,clone_transition_entropy,exposure_shuffle,-0.1123974920139121,0.14812874794979633,False
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,teacher_bias_only,clone_transition_entropy,teacher_velocity_shuffle,0.010080341291297595,0.897126936920731,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,two_phase_condensation_plus_divergence,terminal_fate_entropy,outcome_label_shuffle,,,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,two_phase_condensation_plus_divergence,terminal_fate_entropy,clone_label_shuffle,,,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,two_phase_condensation_plus_divergence,terminal_fate_entropy,time_label_shuffle,,,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,two_phase_condensation_plus_divergence,terminal_fate_entropy,exposure_shuffle,,,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,two_phase_condensation_plus_divergence,terminal_fate_entropy,teacher_velocity_shuffle,,,True
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,two_phase_condensation_plus_divergence,terminal_lineage_entropy,outcome_label_shuffle,,,True
