seed,time,event,parent_index,lineage,variant,step
17,14.5,death,695,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,death,702,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,death,709,neural,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,death,713,erythroid,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,death,727,erythroid,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,death,728,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,death,730,neural,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,death,738,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,death,748,neural,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,death,753,erythroid,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,death,758,erythroid,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,death,765,neural,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,death,767,neural,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,death,768,neural,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,death,770,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,death,771,erythroid,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,death,772,neural,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,death,788,neural,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,death,808,erythroid,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,death,830,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,death,838,erythroid,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,death,842,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,death,847,erythroid,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,death,849,erythroid,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,death,856,neural,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,death,859,neural,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,death,869,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,death,881,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,6,neural,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,7,erythroid,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,16,neural,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,20,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,24,erythroid,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,26,erythroid,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,27,neural,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,29,erythroid,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,30,erythroid,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,32,neural,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,37,erythroid,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,74,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,76,neural,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,86,neural,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,87,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,91,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,104,erythroid,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,105,erythroid,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,116,neural,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,128,erythroid,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,148,erythroid,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,164,neural,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,167,neural,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,173,neural,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,177,neural,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,191,neural,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,198,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,208,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,213,neural,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,235,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,236,erythroid,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,246,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,269,neural,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,271,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,273,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,276,erythroid,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,293,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,316,erythroid,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,322,neural,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,324,erythroid,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,329,neural,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,348,erythroid,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,353,erythroid,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,365,neural,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,384,neural,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,397,neural,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,403,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,404,neural,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,405,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,407,erythroid,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,415,neural,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,417,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,432,erythroid,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,461,erythroid,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,476,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,480,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,483,neural,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,491,erythroid,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,494,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,497,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,499,neural,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,500,neural,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,506,erythroid,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,507,erythroid,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,508,neural,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,530,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,538,erythroid,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,549,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,562,erythroid,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,567,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,569,neural,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,573,neural,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,575,erythroid,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,591,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,596,neural,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,601,erythroid,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,631,neural,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,634,erythroid,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,639,neural,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,642,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,646,neural,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,649,erythroid,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,654,neural,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,655,neural,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,672,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,673,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,677,neural,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,682,neural,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,685,erythroid,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,700,erythroid,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,707,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,721,neural,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,724,neural,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,726,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,735,erythroid,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,736,neural,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,747,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,750,neural,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,764,neural,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,769,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,781,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,783,neural,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,792,neural,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,793,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,794,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,797,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,814,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,834,erythroid,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,840,erythroid,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,843,neural,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,845,erythroid,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,851,neural,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,866,neural,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.5,birth,867,erythroid,M8_ot_swarm_birth_death_diffusion_cci,1
17,14.75,death,6,erythroid,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,11,erythroid,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,14,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,17,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,18,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,26,erythroid,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,29,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,31,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,44,erythroid,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,54,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,55,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,56,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,58,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,73,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,76,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,84,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,93,erythroid,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,94,erythroid,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,96,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,121,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,130,erythroid,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,132,erythroid,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,134,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,135,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,141,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,154,erythroid,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,156,erythroid,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,167,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,171,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,180,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,188,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,200,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,230,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,236,erythroid,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,239,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,247,erythroid,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,253,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,260,erythroid,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,285,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,292,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,295,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,300,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,306,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,310,erythroid,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,316,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,325,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,328,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,330,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,331,erythroid,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,335,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,351,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,368,erythroid,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,381,erythroid,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,385,erythroid,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,395,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,402,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,410,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,413,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,416,erythroid,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,419,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,426,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,429,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,438,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,439,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,445,erythroid,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,449,erythroid,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,451,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,455,erythroid,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,466,erythroid,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,468,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,478,erythroid,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,500,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,514,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,523,erythroid,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,526,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,531,erythroid,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,549,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,560,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,581,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,591,erythroid,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,596,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,605,erythroid,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,608,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,609,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,611,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,622,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,637,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,641,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,642,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,644,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,653,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,664,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,678,erythroid,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,684,erythroid,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,686,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,690,erythroid,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,692,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,694,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,696,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,697,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,703,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,714,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,722,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,724,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,734,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,744,erythroid,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,751,erythroid,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,758,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,763,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,767,erythroid,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,769,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,771,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,772,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,774,erythroid,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,787,erythroid,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,790,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,806,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,809,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,811,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,815,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,816,erythroid,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,827,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,828,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,829,erythroid,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,834,erythroid,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,844,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,847,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,848,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,856,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,863,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,death,867,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,birth,7,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,birth,25,erythroid,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,birth,28,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,birth,30,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,birth,37,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,birth,61,erythroid,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,birth,75,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,birth,77,erythroid,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,birth,79,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,birth,83,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,birth,87,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,birth,110,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,birth,115,erythroid,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,birth,142,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,birth,146,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,birth,168,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,birth,169,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,birth,170,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,birth,185,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,birth,201,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,birth,202,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,birth,210,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,birth,218,erythroid,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,birth,235,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,birth,250,erythroid,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,birth,261,erythroid,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,birth,265,erythroid,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,birth,277,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,birth,280,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,birth,288,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,birth,303,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,birth,311,erythroid,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,birth,315,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,birth,322,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,birth,340,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,birth,345,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,birth,347,neural,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,birth,348,erythroid,M8_ot_swarm_birth_death_diffusion_cci,2
17,14.75,birth,367,mesoderm_muscle,M8_ot_swarm_birth_death_diffusion_cci,2
