dataset_id,sampling_strategy,model,outcome,outcome_primary,n_clones_total,n_outcome_estimable_clones,raw_effect,raw_p,bootstrap_ci_low,bootstrap_ci_high,covariate_adjusted_effect,adjusted_r2,n_adjusted,within_start_time_bin_effect,clone_size_matched_effect,time_span_matched_effect,permutation_q,support_tier
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,teacher_bias_only,terminal_lineage_entropy,False,167,167,-0.13057999113586422,0.09256873792246229,-0.27912979648971387,0.03464033936175656,-0.151041351596522,0.07795443510159239,167,-0.13057999113586422,-0.12824908972166446,-0.13038164916917916,0.12871287128712872,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,teacher_bias_only,clone_multilineage_score,False,167,167,-0.13057999113586422,0.09256873792246229,-0.27912979648971387,0.03464033936175656,-0.12468910471203545,0.09770085852131627,167,-0.13057999113586422,-0.12824908972166446,-0.13038164916917916,0.12871287128712872,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,teacher_bias_only,clone_branch_count,False,167,167,-0.13057999113586422,0.09256873792246229,-0.27912979648971387,0.03464033936175656,-0.12468910471203545,0.09770085852131627,167,-0.13057999113586422,-0.12824908972166446,-0.13038164916917916,0.12871287128712872,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,teacher_bias_only,clone_fate_diversification_index,False,167,167,-0.13057999113586422,0.09256873792246229,-0.27912979648971387,0.03464033936175656,-0.1246891047120354,0.0977008585213166,167,-0.13057999113586422,-0.12824908972166446,-0.13038164916917916,0.12871287128712872,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,teacher_bias_only,clone_transition_entropy,False,167,167,0.01679026172139446,0.8294839456162266,-0.14276628434390234,0.19581373446050965,0.05292167580821357,0.08500294010879117,167,0.01679026172139446,0.04655336323043311,0.05175013999810624,0.8514851485148515,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,two_phase_condensation_plus_divergence,terminal_fate_entropy,True,167,167,,,,,,,167,,,,,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,two_phase_condensation_plus_divergence,terminal_lineage_entropy,False,167,167,,,,,,,167,,,,,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,two_phase_condensation_plus_divergence,clone_multilineage_score,False,167,167,,,,,,,167,,,,,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,two_phase_condensation_plus_divergence,clone_branch_count,False,167,167,,,,,,,167,,,,,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,two_phase_condensation_plus_divergence,clone_fate_diversification_index,False,167,167,,,,,,,167,,,,,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,two_phase_condensation_plus_divergence,clone_transition_entropy,False,167,167,,,,,,,167,,,,,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,uncertainty_plus_teacher_bias,terminal_fate_entropy,True,167,167,-0.12638164012938155,0.10363599442128835,-0.27333250596422376,0.04233790270210097,-0.11348814184228767,0.07234955142141852,167,-0.12638164012938155,-0.13746624295186263,-0.1388900222996402,0.13861386138613863,fail
Jindal_2023_NatureBiotechnology_LSK_RNA,terminal_outcome_preserving_native,uncertainty_plus_teacher_bias,terminal_lineage_entropy,False,167,167,-0.12638164012938155,0.10363599442128835,-0.27333250596422376,0.04233790270210097,-0.11348814184228767,0.07234955142141852,167,-0.12638164012938155,-0.13746624295186263,-0.1388900222996402,0.13861386138613863,fail
