model,condition,gene,context,perturbation_label,n_pairs,pair_latent_mse,centroid_latent_mse,effect_cosine,rbf_mmd
gene_context_mlp_residual,JUN|unstimulated|JUN_2,JUN,unstimulated,JUN_2,220,0.26290613412857056,0.011822663247585297,0.3551021218299866,0.032412946224212646
gene_context_mlp_residual,LAT|stimulated|LAT_2,LAT,stimulated,LAT_2,220,0.30524903535842896,0.014558413997292519,0.5864201188087463,0.03757929801940918
gene_context_mlp_residual,LAT|unstimulated|LAT_2,LAT,unstimulated,LAT_2,220,0.2038949728012085,0.007067521568387747,0.5985617637634277,0.024069249629974365
gene_context_mlp_residual,LCK|stimulated|LCK_2,LCK,stimulated,LCK_2,220,0.25740206241607666,0.010175930336117744,0.7549811005592346,0.03862500190734863
gene_context_mlp_residual,LCK|unstimulated|LCK_2,LCK,unstimulated,LCK_2,220,0.29740437865257263,0.008211685344576836,0.6986020803451538,0.02686256170272827
gene_context_mlp_residual,NFAT5|stimulated|NFAT5_2,NFAT5,stimulated,NFAT5_2,220,0.21789219975471497,0.007438713684678078,0.6309215426445007,0.02858865261077881
gene_context_mlp_residual,NFAT5|unstimulated|NFAT5_2,NFAT5,unstimulated,NFAT5_2,220,0.14948533475399017,0.010154751129448414,0.41260942816734314,0.05180835723876953
gene_context_mlp_residual,NFATC1|stimulated|NFATC1_2,NFATC1,stimulated,NFATC1_2,220,0.3088093400001526,0.0078029935248196125,0.46965205669403076,0.03781270980834961
gene_context_mlp_residual,NFATC1|unstimulated|NFATC1_2,NFATC1,unstimulated,NFATC1_2,120,0.2310049682855606,0.013194828294217587,0.33725497126579285,0.04170149564743042
gene_context_mlp_residual,NFKB1|stimulated|NFKB1_2,NFKB1,stimulated,NFKB1_2,220,0.3932543396949768,0.006065246649086475,0.5758772492408752,0.019632935523986816
gene_context_mlp_residual,NFKB1|unstimulated|NFKB1_2,NFKB1,unstimulated,NFKB1_2,220,0.1765783429145813,0.008990462869405746,0.42926400899887085,0.03303486108779907
gene_context_mlp_residual,NFKB2|stimulated|NFKB2_2,NFKB2,stimulated,NFKB2_2,220,0.3697982430458069,0.01005828008055687,0.36762920022010803,0.03791224956512451
gene_context_mlp_residual,NFKB2|unstimulated|NFKB2_2,NFKB2,unstimulated,NFKB2_2,220,0.3200797438621521,0.01810545101761818,0.21050968766212463,0.04940277338027954
gene_context_mlp_residual,NR4A1|stimulated|NR4A1_2,NR4A1,stimulated,NR4A1_2,170,0.5492135286331177,0.023366611450910568,0.22067776322364807,0.05053812265396118
gene_context_mlp_residual,PTPN11|stimulated|PTPN11_2,PTPN11,stimulated,PTPN11_2,220,0.4554325044155121,0.01105860248208046,0.6220014095306396,0.03498733043670654
gene_context_mlp_residual,PTPN11|unstimulated|PTPN11_2,PTPN11,unstimulated,PTPN11_2,220,0.17820745706558228,0.006659520789980888,0.5386053919792175,0.03103393316268921
gene_context_mlp_residual,PTPN6|stimulated|PTPN6_2,PTPN6,stimulated,PTPN6_2,220,0.39660757780075073,0.013397635892033577,0.5082218647003174,0.049353182315826416
gene_context_mlp_residual,PTPN6|unstimulated|PTPN6_2,PTPN6,unstimulated,PTPN6_2,220,0.1120612844824791,0.005298621486872435,0.5601695775985718,0.02940058708190918
gene_context_mlp_residual,RELA|stimulated|RELA_2,RELA,stimulated,RELA_2,220,0.21079692244529724,0.006051649339497089,0.5301846265792847,0.03074467182159424
gene_context_mlp_residual,RELA|unstimulated|RELA_2,RELA,unstimulated,RELA_2,189,0.36854398250579834,0.012886983342468739,0.4940691590309143,0.039451420307159424
gene_context_mlp_residual,RUNX2|stimulated|RUNX2_2,RUNX2,stimulated,RUNX2_2,220,0.2941352128982544,0.01740088127553463,0.2806534171104431,0.05414539575576782
gene_context_mlp_residual,RUNX2|unstimulated|RUNX2_2,RUNX2,unstimulated,RUNX2_2,220,0.2271416038274765,0.010360280983150005,0.6707896590232849,0.050846874713897705
gene_context_mlp_residual,ZAP70|stimulated|ZAP70_2,ZAP70,stimulated,ZAP70_2,220,0.2614293098449707,0.010847097262740135,0.5951842069625854,0.04457104206085205
gene_context_mlp_residual,ZAP70|unstimulated|ZAP70_2,ZAP70,unstimulated,ZAP70_2,220,0.258874773979187,0.007560164667665958,0.6803874373435974,0.024666130542755127
